,SPCD,DIA_cm,HT_m,STATUSCD,CBH_m,CROWN_RADIUS_m,X_m,Y_m
16685,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048977.276364374,2089597.565477871
16686,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048985.7671295367,2089585.4899009592
16687,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2049009.847268176,2089613.797938184
16688,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2049006.403380592,2089568.6829794212
16689,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048999.950952938,2089593.372830204
16690,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048983.5384632093,2089597.4707322004
16691,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2049028.7640281904,2089594.9181636951
16692,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048987.5649851183,2089599.28592438
16693,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048999.533592984,2089580.157470648
16694,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048984.2113018336,2089606.043098308
16695,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048998.8267001011,2089568.7522039325
16696,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048979.3936854715,2089599.7642521083
16697,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048996.6760591797,2089615.0645451057
16698,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2049022.9898542352,2089594.395614551
16699,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2049007.2399631827,2089578.1243345668
16700,122,77.978,34.7472,1,15.636239999999995,3.95394668413848,-2049018.4802826724,2089586.6190852367
16701,122,74.422,32.004000000000005,1,14.4018,3.6417929985486,-2048985.696891834,2089586.3760181875
16702,122,13.208,11.5824,1,5.212079999999999,1.31798222804616,-2049018.6663300828,2089590.589296261
16703,122,13.208,9.4488,1,4.25196,1.07519602814292,-2049003.4428540464,2089561.3425100248
16704,122,13.208,9.4488,1,4.25196,1.07519602814292,-2049010.527018166,2089579.9754851467
16705,122,12.954,9.144,1,4.572,0.9459202593632724,-2048974.5478960075,2089578.0659323824
16706,122,12.954,9.144,1,4.572,0.9459202593632724,-2049010.863824788,2089613.966141939
16707,122,36.576,26.5176,1,14.58468,2.4688518769381416,-2048989.094844029,2089578.7002177525
16708,122,22.606,19.2024,1,12.481560000000002,1.3905027812640107,-2048986.0094849656,2089591.5360815425
16709,122,22.606,19.2024,1,12.481560000000002,1.3905027812640107,-2048942.3329724632,2089581.060773873
16710,122,25.4,19.812,1,11.68908,1.6805849941354143,-2048995.666845783,2089600.2172113291
16711,122,25.4,19.812,1,11.68908,1.6805849941354143,-2048957.525561464,2089606.105698329
16712,122,26.924,21.336,1,10.668,2.2071472718476364,-2048958.857099797,2089579.5116709052
16713,122,13.97,15.24,1,11.43,0.7882668828027272,-2048982.135611512,2089564.5848085529
16714,122,15.494,13.4112,2,,,-2048974.6483759352,2089572.5533185732
16715,122,15.494,13.4112,2,,,-2048991.3340948047,2089605.7822935688
16716,122,,,2,,,-2048949.18767348,2089604.4675514093
16717,122,22.606,19.2024,1,10.56132,1.7877892901965853,-2048952.661101528,2089579.5417786827
16718,122,17.526,14.3256,1,12.176760000000002,0.4445825219007381,-2048963.612264097,2089565.045646557
16719,122,17.526,14.3256,1,12.176760000000002,0.4445825219007381,-2048983.347623636,2089569.774653937
16720,108,29.464,24.0792,1,15.65148,1.7436463447596322,-2048970.323767868,2089595.787870623
16721,108,29.464,24.0792,1,15.65148,1.7436463447596322,-2048957.662166127,2089588.6395572925
16722,108,26.162000000000003,25.6032,1,15.36192,2.1188613809737307,-2048962.802457114,2089584.206930289
16723,108,26.162000000000003,25.6032,1,15.36192,2.1188613809737307,-2048962.575045269,2089564.871727102
16724,108,20.32,22.555200000000003,2,,,-2048962.8844409704,2089561.2021864888
16725,108,20.32,22.555200000000003,2,,,-2048967.6919865503,2089612.1116682687
16726,108,29.21,26.2128,1,19.6596,1.3558190384206907,-2048972.4489907848,2089581.4694652576
16727,108,29.21,26.2128,1,19.6596,1.3558190384206907,-2048990.9614456373,2089580.606405561
16728,122,17.018,14.0208,1,7.71144,1.3053699579213165,-2048981.6988358991,2089588.9888595447
16729,122,,,2,,,-2048964.9350806312,2089572.52921042
16730,122,68.58,35.3568,1,19.44624,3.2918025025841886,-2048996.1114650092,2089602.530562344
16731,122,98.806,40.8432,1,12.252960000000002,5.915154688551665,-2048984.633901326,2089597.651297844
16732,122,12.7,11.5824,1,6.94944,0.9585325294881162,-2048969.233409457,2089583.024704552
16733,122,12.7,11.5824,1,6.94944,0.9585325294881162,-2048958.2548014403,2089567.789939683
16734,108,13.208,10.9728,1,6.03504,1.0215938801123343,-2048973.494452239,2089602.374826479
16735,108,13.208,10.9728,1,6.03504,1.0215938801123343,-2048971.7527503064,2089578.827679301
16736,108,36.322,26.8224,1,10.72896,3.32963931295872,-2048944.1893124776,2089597.0420924784
16737,108,21.082,19.2024,1,10.56132,1.7877892901965853,-2048972.01272762,2089575.578026926
16738,108,21.082,19.2024,1,10.56132,1.7877892901965853,-2048950.0893401213,2089606.1593740156
16739,108,16.764,10.0584,1,5.0292,1.0405122852995998,-2048947.372542319,2089594.5742906327
16740,108,16.764,10.0584,1,5.0292,1.0405122852995998,-2048944.9559956968,2089592.8716276824
16741,108,22.606,16.764,1,7.543799999999999,1.9076058563826,-2048964.233558804,2089575.633803054
16742,108,22.606,16.764,1,7.543799999999999,1.9076058563826,-2048941.2290008396,2089591.48020026
16743,122,28.702,20.1168,1,10.0584,2.0810245705992,-2048955.514578376,2089580.8807288343
16744,122,35.052,21.6408,1,8.656320000000001,2.686413536591694,-2048953.983495528,2089586.6209948757
16745,122,92.456,35.052,1,10.515600000000004,5.076438725249562,-2048942.667947454,2089594.191725411
16746,122,18.288,15.8496,1,9.50976,1.311676092983738,-2048954.4162456845,2089608.9347924525
16747,122,51.308,26.5176,1,13.2588,2.7431687521534904,-2048990.313989388,2089584.5496002503
16748,122,42.672,22.86,1,14.859,1.655360453885727,-2048965.4294972008,2089616.4437238432
16749,122,42.672,22.86,1,14.859,1.655360453885727,-2048979.3647567136,2089591.0857348824
16750,108,25.146,14.9352,1,9.70788,1.0815021632053416,-2048970.3521300603,2089563.2340921164
16751,122,21.844,17.0688,1,11.94816,1.0594306904868651,-2048995.717398464,2089601.9708070564
16752,122,21.844,17.0688,1,11.94816,1.0594306904868651,-2048986.6657563369,2089572.4578712464
16753,122,14.478000000000002,14.630400000000002,1,10.9728,0.7567362074906181,-2048982.104349412,2089586.3024893848
16754,122,14.478000000000002,14.630400000000002,1,10.9728,0.7567362074906181,-2048972.0624968067,2089606.8731095756
16755,122,16.256,11.8872,1,9.50976,0.4918785348689017,-2048947.6542807743,2089594.9861242564
16756,122,16.256,11.8872,1,9.50976,0.4918785348689017,-2048951.490402026,2089579.652734693
16757,122,13.716,11.5824,1,9.26592,0.4792662647440581,-2048998.2325724305,2089593.0658243883
16758,122,13.716,11.5824,1,9.26592,0.4792662647440581,-2048962.5415738365,2089586.1014133424
16759,122,20.066000000000003,15.5448,1,9.32688,1.2864515527340508,-2048980.8363005484,2089563.6402823688
16760,122,16.256,14.0208,1,10.5156,0.725205532178509,-2048988.7988288528,2089607.9131973265
16761,122,16.256,14.0208,1,10.5156,0.725205532178509,-2048981.643344625,2089596.278623416
16762,122,18.034,15.8496,1,11.8872,0.8197975581148362,-2048965.8313768955,2089582.4140686349
16763,122,18.034,15.8496,1,11.8872,0.8197975581148362,-2048984.6512599967,2089599.508000964
16764,122,28.194,21.9456,1,15.36192,1.3621251734831126,-2048983.655116749,2089586.1429178
16765,122,15.24,14.630400000000002,1,12.435840000000002,0.4540417244943708,-2048968.413118004,2089603.9492693704
16766,122,15.24,14.630400000000002,1,12.435840000000002,0.4540417244943708,-2048966.665017604,2089594.3706168
16767,122,20.32,16.764,1,11.7348,1.0405122852995996,-2048983.671831608,2089579.860429776
16768,122,20.32,16.764,1,11.7348,1.0405122852995996,-2048980.3472273827,2089601.2190538463
16769,122,14.478000000000002,13.1064,1,9.8298,0.6779095192103454,-2048956.4536509195,2089575.4282099588
16770,122,14.478000000000002,13.1064,1,9.8298,0.6779095192103454,-2048992.3006948,2089586.9580032504
16771,122,13.716,6.7056,1,3.01752,0.76304234255304,-2048968.8431388848,2089613.0375284129
16772,122,24.13,15.8496,1,9.50976,1.311676092983738,-2048983.6257650272,2089611.870017699
16773,122,24.13,15.8496,1,9.50976,1.311676092983738,-2048971.967104256,2089573.2197292803
16774,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048965.286442863,2089588.0168129315
16775,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048960.4955860232,2089614.3289929105
16776,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048972.013522954,2089577.6910706796
16777,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048947.5178707463,2089575.0929994893
16778,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048972.345763472,2089573.4879563116
16779,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048959.1378858385,2089574.8672433512
16780,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048978.702111196,2089570.1493650696
16781,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048973.3253278616,2089587.0992264347
16782,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048969.7035715769,2089611.584119659
16783,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048967.326617747,2089572.110757968
16784,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048985.8978021883,2089570.7977140225
16785,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048973.789975586,2089603.081824045
16786,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048958.687192476,2089606.24692364
16787,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048981.8238088288,2089609.016884573
16788,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048961.969739528,2089572.387920495
16789,122,8.382,6.4008,1,4.8006,0.3310720907771454,-2048943.5154067783,2089581.5553262872
16790,122,18.542,10.9728,1,2.7432,1.7026564668538908,-2048961.38779753,2089609.6319742992
16791,122,18.542,10.9728,1,2.7432,1.7026564668538908,-2048952.2100725349,2089596.4206190489
16792,122,23.622000000000003,18.5928,1,9.2964,1.9233711940386544,-2048977.679911229,2089579.4960105785
16793,122,20.32,16.154400000000003,1,4.846320000000002,2.3395761081584943,-2048947.352760529,2089596.2199136144
16794,122,20.32,16.154400000000003,1,4.846320000000002,2.3395761081584943,-2048956.3124935976,2089598.476246029
16795,122,19.812,13.4112,1,6.03504,1.52608468510608,-2048959.0706264456,2089593.66248284
16796,122,59.944,31.0896,1,15.5448,3.2161288818351266,-2048959.83057319,2089613.4614240967
16797,122,59.944,31.0896,1,15.5448,3.2161288818351266,-2048965.325765365,2089618.5794811463
16798,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048944.3922657096,2089583.6191795708
16799,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048945.581815865,2089601.339915815
16800,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048955.826343693,2089582.5205847556
16801,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048961.9960225427,2089611.410710524
16802,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048965.658826907,2089581.1056373925
16803,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048961.321650477,2089597.7585254556
16804,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048986.908282197,2089572.568823292
16805,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048973.0846731344,2089580.2156155976
16806,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048945.4747227093,2089579.9045407476
16807,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048989.3402143847,2089579.7190501853
16808,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048989.5853049064,2089569.6842434404
16809,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048989.674602417,2089590.3155523443
16810,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048980.802151984,2089601.026584175
16811,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048940.8536807348,2089594.5238605256
16812,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048957.434070016,2089563.751391599
16813,122,5.842,4.2672,1,2.1336,0.4414294543695272,-2048979.4290322,2089607.007932942
16814,122,77.978,34.7472,1,15.636239999999995,3.95394668413848,-2048992.12764562,2089606.9302325684
16815,122,75.18400000000001,34.1376,1,11.948159999999998,4.590866325443083,-2048995.8955389163,2089590.869384252
